"path","bytes","mb","modified"
"tables/dann_train_val_refit/dann_train_val_refit_test_predictions.csv","5988084","5,7107","2026-07-02 13:08:43"
"tables/dann_train_val_refit/dann_train_val_refit_vs_sklearn_mlp.csv","27155","0,0259","2026-07-02 13:08:43"
"tables/dann_train_val_refit/protocol.json","514","0,0005","2026-07-02 13:08:43"
"tables/deep_coral_multi_split_all_runs.csv","68401","0,0652","2026-06-30 03:11:03"
"tables/deep_coral_multi_split_feature_space.csv","1466893","1,3989","2026-06-30 03:11:41"
"tables/deep_coral_multi_split_partitions.csv","6843","0,0065","2026-06-30 03:11:03"
"tables/deep_coral_multi_split_selected_summary.csv","8968","0,0086","2026-06-30 03:11:03"
"tables/deep_coral_multi_split_training_curves.csv","138283","0,1319","2026-06-30 03:11:41"
"tables/drift_compact_summary_raw6_vs_uci48.csv","483","0,0005","2026-06-10 23:13:26"
"tables/drift_day_gas_centroids_raw6_vs_uci48.csv","59803","0,057","2026-06-10 23:13:25"
"tables/drift_day_to_day_vectors_raw6_vs_uci48.csv","19484","0,0186","2026-06-10 23:13:26"
"tables/drift_linear_trend_summary_raw6_vs_uci48.csv","650","0,0006","2026-06-10 23:13:26"
"tables/drift_nearest_cross_gas_days_raw6_vs_uci48.csv","4653","0,0044","2026-06-10 23:13:26"
"tables/drift_separation_distances_raw6_vs_uci48.csv","6925","0,0066","2026-06-10 23:13:26"
"tables/expanding_train_day1_to_day15_test_day16_17.csv","11364","0,0108","2026-06-13 23:02:35"
"tables/feature_space_current_manifest_samples.csv","31461","0,03","2026-06-25 00:38:47"
"tables/feature_space_current_scales.csv","4663","0,0044","2026-06-25 00:39:19"
"tables/feature_space_current_summary.csv","1538","0,0015","2026-06-25 00:39:19"
"tables/feature_space_current_uci_features.csv","311682","0,2972","2026-06-25 00:39:07"
"tables/feature_space_current_uci_pca_loadings.csv","176","0,0002","2026-06-25 00:39:19"
"tables/frozen_da_logistic_probe/predictions__one-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","13052922","12,4482","2026-07-04 15:13:02"
"tables/frozen_da_logistic_probe/predictions__two-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","13055201","12,4504","2026-07-04 15:27:51"
"tables/frozen_da_logistic_probe/protocol__one-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.json","566","0,0005","2026-07-04 15:13:03"
"tables/frozen_da_logistic_probe/protocol__two-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.json","566","0,0005","2026-07-04 15:27:52"
"tables/frozen_da_logistic_probe/runs__one-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","111083","0,1059","2026-07-04 15:13:00"
"tables/frozen_da_logistic_probe/runs__two-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","110564","0,1054","2026-07-04 15:27:50"
"tables/frozen_da_logistic_probe/summary__one-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","43364","0,0414","2026-07-04 15:13:03"
"tables/frozen_da_logistic_probe/summary__two-layer__dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","42933","0,0409","2026-07-04 15:27:52"
"tables/frozen_da_logistic_probe/two_layer_stderr.log","0","0","2026-07-04 14:14:19"
"tables/frozen_da_logistic_probe/two_layer_stdout.log","25399","0,0242","2026-07-04 15:27:52"
"tables/frozen_mlp_logistic_probe/frozen_mlp_logistic_probe_all_runs.csv","35934","0,0343","2026-07-04 14:03:14"
"tables/frozen_mlp_logistic_probe/frozen_mlp_logistic_probe_summary.csv","14965","0,0143","2026-07-04 14:03:14"
"tables/frozen_mlp_logistic_probe/frozen_mlp_logistic_probe_test_predictions.csv","4585043","4,3726","2026-07-04 14:03:14"
"tables/frozen_mlp_logistic_probe/protocol.json","601","0,0006","2026-07-04 14:03:14"
"tables/frozen_mlp_logistic_probe/training_stderr.log","0","0","2026-07-04 13:54:13"
"tables/frozen_mlp_logistic_probe/training_stdout.log","1641","0,0016","2026-07-04 13:56:01"
"tables/interactive_bc_feature_space_scales.csv","395","0,0004","2026-06-07 14:15:24"
"tables/interactive_bc_feature_space_summary.csv","165","0,0002","2026-06-07 14:15:24"
"tables/interactive_bc_hyperplane_feature_space_scales.csv","395","0,0004","2026-06-08 21:13:27"
"tables/interactive_bc_no_clip_feature_space_scales.csv","1115","0,0011","2026-06-10 04:16:29"
"tables/interactive_bc_no_clip_feature_space_summary.csv","165","0,0002","2026-06-10 04:16:29"
"tables/interactive_bc_no_clip_post60_group_hyperplane_scales.csv","1057","0,001","2026-06-10 04:17:55"
"tables/interactive_bc_post60_group_hyperplane_scales.csv","342","0,0003","2026-06-08 21:21:59"
"tables/legacy9_dann_interactive_feature_space.csv","1305534","1,2451","2026-06-15 23:01:40"
"tables/legacy9_dann_interactive_training_curves.csv","511964","0,4882","2026-06-15 23:01:39"
"tables/legacy9_dann_multi_split_selected_summary.csv","20808","0,0198","2026-06-15 23:00:32"
"tables/legacy9_manifest_baseline_as_air_features.csv","284379","0,2712","2026-06-15 22:49:11"
"tables/legacy9_manifest_da_baseline_detailed_report.csv","30605","0,0292","2026-06-17 18:43:40"
"tables/legacy9_manifest_da_baseline_split_results.csv","36004","0,0343","2026-06-17 18:43:17"
"tables/legacy9_methodB_manifest_da_baseline_detailed_report.csv","32127","0,0306","2026-06-17 19:01:58"
"tables/legacy9_methodB_manifest_da_baseline_split_results.csv","37799","0,036","2026-06-17 19:01:47"
"tables/low_label_period1_day18_19_alcohol_acetone_all_trials.csv","138209","0,1318","2026-06-14 21:04:14"
"tables/low_label_period1_day18_19_alcohol_acetone_confusion_sum.csv","1966","0,0019","2026-06-14 21:04:14"
"tables/low_label_period1_day18_19_alcohol_acetone_features.csv","41933","0,04","2026-06-14 21:03:54"
"tables/low_label_period1_day18_19_alcohol_acetone_summary.csv","1207","0,0012","2026-06-14 21:04:14"
"tables/manifest_baseline_as_air_features.csv","342933","0,327","2026-06-29 23:15:24"
"tables/manifest_da_baseline_class_metrics.csv","94002","0,0896","2026-07-01 13:39:33"
"tables/manifest_da_baseline_detailed_report.csv","32127","0,0306","2026-06-17 19:01:58"
"tables/manifest_da_baseline_interactive_test_predictions.csv","4359928","4,158","2026-07-01 13:45:26"
"tables/manifest_da_baseline_partition_metrics.csv","32342","0,0308","2026-07-01 13:39:33"
"tables/manifest_da_baseline_period_i_per_batch_assignments.csv","66317","0,0632","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_class_metrics.csv","103266","0,0985","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_confusions.csv","267301","0,2549","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_partition_metrics.csv","35757","0,0341","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_results.csv","22838","0,0218","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_seed_results.csv","42739","0,0408","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_selected_summary.csv","4394","0,0042","2026-07-01 13:45:26"
"tables/manifest_da_baseline_period_i_per_batch_splits.csv","2594","0,0025","2026-07-01 13:45:25"
"tables/manifest_da_baseline_period_i_per_batch_test_predictions.csv","813951","0,7762","2026-07-01 13:45:25"
"tables/manifest_da_baseline_seed_results.csv","51156","0,0488","2026-07-01 13:39:33"
"tables/manifest_da_baseline_selected_summary.csv","4813","0,0046","2026-07-01 13:39:34"
"tables/manifest_da_baseline_split_assignments.csv","286634","0,2734","2026-07-01 13:39:33"
"tables/manifest_da_baseline_split_confusions.csv","209412","0,1997","2026-07-01 13:39:33"
"tables/manifest_da_baseline_split_results.csv","30128","0,0287","2026-07-01 13:39:33"
"tables/manifest_da_baseline_split_splits.csv","3072","0,0029","2026-07-01 13:39:33"
"tables/manifest_da_baseline_split_test_predictions.csv","3546117","3,3818","2026-07-01 13:39:34"
"tables/manifest_reconstructed_from_raw.csv","26020","0,0248","2026-06-20 21:41:01"
"tables/ml/status.json","705","0,0007","2026-06-29 18:29:15"
"tables/ml/training.log","1988","0,0019","2026-06-29 18:29:14"
"tables/newdata_expanding_day1_10_test_day18_19.csv","7280","0,0069","2026-06-14 20:52:53"
"tables/newdata_period2_3_trial_features.csv","238892","0,2278","2026-06-14 20:52:47"
"tables/opensource_da_48_54/best_by_feature_and_split_descriptive.csv","6665","0,0064","2026-07-06 09:03:17"
"tables/opensource_da_48_54/curves.csv","39336961","37,5146","2026-07-06 09:03:13"
"tables/opensource_da_48_54/focused_bottleneck16_accuracy_results.csv","43222","0,0412","2026-07-06 04:01:54"
"tables/opensource_da_48_54/overnight_training.log","596624","0,569","2026-07-06 01:22:28"
"tables/opensource_da_48_54/posthoc_lr_bottleneck16/predictions.csv","15160233","14,4579","2026-07-06 14:06:46"
"tables/opensource_da_48_54/posthoc_lr_bottleneck16/runs.csv","416420","0,3971","2026-07-06 14:06:42"
"tables/opensource_da_48_54/posthoc_lr_bottleneck16/status.json","108","0,0001","2026-07-06 14:06:47"
"tables/opensource_da_48_54/posthoc_lr_bottleneck16/summary.csv","53448","0,051","2026-07-06 14:06:47"
"tables/opensource_da_48_54/protocol.json","1670","0,0016","2026-07-06 04:19:19"
"tables/opensource_da_48_54/requested_scope_runs.csv","448694","0,4279","2026-07-05 13:22:42"
"tables/opensource_da_48_54/requested_scope_summary.csv","75583","0,0721","2026-07-05 13:22:44"
"tables/opensource_da_48_54/runs.csv","1539282","1,468","2026-07-06 09:02:38"
"tables/opensource_da_48_54/status.json","277","0,0003","2026-07-06 09:03:17"
"tables/opensource_da_48_54/summary.csv","253597","0,2418","2026-07-06 09:03:17"
"tables/original_points_analysis_overview.txt","335","0,0003","2026-06-06 23:31:54"
"tables/original_points_sensor_ablation_all_results.csv","278089","0,2652","2026-06-06 23:31:54"
"tables/original_points_sensor_importance_summary.csv","6178","0,0059","2026-06-06 23:31:54"
"tables/original_points_single_sensor_results.csv","157816","0,1505","2026-06-06 23:31:54"
"tables/paper8_48d_s1_s7/best_by_split.csv","1402","0,0013","2026-07-05 01:47:17"
"tables/paper8_48d_s1_s7/curves.csv","73758","0,0703","2026-07-05 01:47:17"
"tables/paper8_48d_s1_s7/da_runs.csv","6326","0,006","2026-07-05 01:47:17"
"tables/paper8_48d_s1_s7/ml_runs.csv","4731","0,0045","2026-07-05 01:23:57"
"tables/paper8_48d_s1_s7/paper8_48d_features.csv","255462","0,2436","2026-07-05 01:08:23"
"tables/paper8_48d_s1_s7/predictions.csv","898286","0,8567","2026-07-05 01:47:17"
"tables/paper8_48d_s1_s7/protocol.json","1057","0,001","2026-07-05 01:47:17"
"tables/paper8_48d_s1_s7/summary.csv","5064","0,0048","2026-07-05 01:47:17"
"tables/pca_sensor_contributions.csv","586","0,0006","2026-06-06 20:20:12"
"tables/period1_p2day1_2_val_day3_4_test_day5_19_confusions.csv","5171","0,0049","2026-06-15 01:25:32"
"tables/period1_p2day1_2_val_day3_4_test_day5_19_results.csv","4175","0,004","2026-06-15 01:25:32"
"tables/period1_p2day1_2_val_day3_4_test_day5_19_splits.csv","819","0,0008","2026-06-15 01:25:32"
"tables/period1_train_day18_19_alcohol_acetone_accuracy.csv","273","0,0003","2026-06-14 21:00:07"
"tables/period1_train_day18_19_alcohol_acetone_confusion.csv","632","0,0006","2026-06-14 21:00:07"
"tables/period1_train_period2_3_test_alcohol_acetone_accuracy.csv","1498","0,0014","2026-06-14 22:24:59"
"tables/period1_train_period2_3_test_alcohol_acetone_confusion.csv","2562","0,0024","2026-06-14 22:24:59"
"tables/period1_train_period2_3_test_alcohol_acetone_features.csv","198573","0,1894","2026-06-14 22:24:59"
"tables/pytorch_mlp_optimization/final_refit_all_runs.csv","12260","0,0117","2026-07-02 13:38:35"
"tables/pytorch_mlp_optimization/final_refit_summary.csv","5606","0,0053","2026-07-02 13:38:35"
"tables/pytorch_mlp_optimization/final_refit_test_predictions.csv","820954","0,7829","2026-07-02 13:38:35"
"tables/pytorch_mlp_optimization/protocol.json","1691","0,0016","2026-07-02 13:29:49"
"tables/pytorch_mlp_optimization/stage_architecture_all_runs.csv","25695","0,0245","2026-07-02 13:33:16"
"tables/pytorch_mlp_optimization/stage_architecture_selected.csv","1958","0,0019","2026-07-02 13:33:16"
"tables/pytorch_mlp_optimization/stage_learning_rate_all_runs.csv","19861","0,0189","2026-07-02 13:38:13"
"tables/pytorch_mlp_optimization/stage_learning_rate_selected.csv","1959","0,0019","2026-07-02 13:38:13"
"tables/pytorch_mlp_optimization/stage_regularization_all_runs.csv","39849","0,038","2026-07-02 13:37:35"
"tables/pytorch_mlp_optimization/stage_regularization_selected.csv","1965","0,0019","2026-07-02 13:37:35"
"tables/record_day_sample_mapping.csv","10119","0,0097","2026-06-10 04:16:29"
"tables/semi_inductive_extensions/predictions.csv","1624097","1,5489","2026-07-04 21:16:05"
"tables/semi_inductive_extensions/protocol.json","1650","0,0016","2026-07-04 21:16:05"
"tables/semi_inductive_extensions/runs.csv","7833","0,0075","2026-07-04 21:16:05"
"tables/semi_inductive_extensions/summary.csv","4455","0,0042","2026-07-04 21:16:05"
"tables/semi_inductive_extensions/tuning.csv","43111","0,0411","2026-07-04 21:15:48"
"tables/sensor_ablation_A_B_5models_all_results.csv","57961","0,0553","2026-06-13 22:26:58"
"tables/sensor_ablation_A_B_5models_sensor_ranking.csv","593","0,0006","2026-06-13 22:26:58"
"tables/sensor_ablation_A_B_5models_splits.csv","3393","0,0032","2026-06-13 22:26:58"
"tables/sensor_ablation_A_fixed_5models_summary.csv","6643","0,0063","2026-06-13 22:26:58"
"tables/sensor_ablation_all_results.csv","316887","0,3022","2026-06-06 20:20:12"
"tables/sensor_ablation_B_rolling_5models_summary.csv","3999","0,0038","2026-06-13 22:26:58"
"tables/sensor_ablation_confusions.csv","1419967","1,3542","2026-06-06 20:20:12"
"tables/sensor_ablation_leave_date_out_summary.csv","3497","0,0033","2026-06-06 20:20:12"
"tables/sensor_ablation_new_bottle_summary.csv","1711","0,0016","2026-06-06 20:20:12"
"tables/sensor_ablation_random_holdout_summary.csv","3373","0,0032","2026-06-06 20:20:12"
"tables/sensor_importance_summary.csv","1538","0,0015","2026-06-06 20:20:12"
"tables/sensor_response_summary.csv","1370","0,0013","2026-06-06 20:20:12"
"tables/sensor_triplet_summary.csv","16065","0,0153","2026-06-06 20:20:12"
"tables/single_sensor_summary.csv","4593","0,0044","2026-06-06 20:20:12"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_alcohol_acetone_only_confusion.csv","1271","0,0012","2026-06-14 22:36:11"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_alcohol_acetone_only_results.csv","645","0,0006","2026-06-14 22:36:11"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_confusion.csv","1279","0,0012","2026-06-14 22:28:25"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_features.csv","262127","0,25","2026-06-15 01:19:29"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_results.csv","833","0,0008","2026-06-14 22:28:25"
"tables/split_period1_p2day1_val_day2_3_test_day4_19_splits.csv","202","0,0002","2026-06-14 22:28:25"
"tables/split3_numpy_dann_all_runs.csv","31815","0,0303","2026-06-15 16:00:29"
"tables/split3_numpy_dann_selected_summary.csv","2745","0,0026","2026-06-15 16:00:29"
"tables/split3_numpy_dann_splits.csv","488","0,0005","2026-06-15 16:00:29"
"tables/split3_pytorch_dann_all_runs.csv","38182","0,0364","2026-06-15 16:16:15"
"tables/split3_pytorch_dann_selected_summary.csv","3060","0,0029","2026-06-15 16:16:15"
"tables/split3_pytorch_dann_splits.csv","488","0,0005","2026-06-15 16:16:15"
"tables/strict_inductive_da_backbones_fusion/curves.csv","204958","0,1955","2026-07-04 21:38:17"
"tables/strict_inductive_da_backbones_fusion/predictions.csv","2995604","2,8568","2026-07-04 21:38:17"
"tables/strict_inductive_da_backbones_fusion/protocol.json","3612","0,0034","2026-07-04 21:38:17"
"tables/strict_inductive_da_backbones_fusion/runs.csv","24848","0,0237","2026-07-04 21:38:16"
"tables/strict_inductive_da_backbones_fusion/summary.csv","14827","0,0141","2026-07-04 21:38:17"
"tables/strict_inductive_da_backbones_fusion/tuning.csv","20020","0,0191","2026-07-04 21:38:06"
"tables/tuned_refit_da_logistic_probe/predictions__one-layer_two-layer__source-only_dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","17411404","16,6048","2026-07-04 17:03:53"
"tables/tuned_refit_da_logistic_probe/runs__one-layer_two-layer__source-only_dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","151843","0,1448","2026-07-04 17:03:49"
"tables/tuned_refit_da_logistic_probe/tuning__one-layer_two-layer__source-only_dann_cdan_c-dann_mk-mmd_deep-coral_cdan+c-dann.csv","125853","0,12","2026-07-04 17:03:01"
"tables/uci_full_features_pca_loadings.csv","21360","0,0204","2026-06-10 17:05:05"
"tables/uci_full_features_pca_space_predictions.csv","29880","0,0285","2026-06-10 17:05:05"
"tables/uci_full_features_pca_space_scales.csv","1782","0,0017","2026-06-10 17:05:05"
"tables/uci_full_features_pca_space_summary.csv","1233","0,0012","2026-06-10 17:05:05"
"tables/uci_style_feature_space_hyperplane_summary.csv","1990","0,0019","2026-06-10 07:12:30"
"tables/uci_style_feature_space_predictions.csv","126452","0,1206","2026-06-10 07:12:30"
"tables/uci_style_feature_space_scales.csv","2676","0,0026","2026-06-10 07:12:30"
"tables/uci_style_trial_level_features.csv","225658","0,2152","2026-06-10 07:12:29"
"tables/unified_da_source_target/mkmmd_hybrids_full_stderr.log","0","0","2026-07-03 02:47:32"
"tables/unified_da_source_target/mkmmd_hybrids_full_stdout.log","0","0","2026-07-03 02:47:32"
"tables/unified_da_source_target/predictions__one-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","4580973","4,3688","2026-07-02 22:16:10"
"tables/unified_da_source_target/predictions__one-layer__source-only__uda.csv","158891","0,1515","2026-07-02 13:54:26"
"tables/unified_da_source_target/predictions__one-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","6150383","5,8655","2026-07-02 17:22:50"
"tables/unified_da_source_target/predictions__two-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","4581753","4,3695","2026-07-03 00:56:02"
"tables/unified_da_source_target/predictions__two-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","6152994","5,868","2026-07-02 20:37:45"
"tables/unified_da_source_target/protocol.json","1759","0,0017","2026-07-03 00:56:02"
"tables/unified_da_source_target/runs__one-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","72155","0,0688","2026-07-02 22:16:09"
"tables/unified_da_source_target/runs__one-layer__source-only__uda.csv","2185","0,0021","2026-07-02 13:54:26"
"tables/unified_da_source_target/runs__one-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","88911","0,0848","2026-07-02 17:22:48"
"tables/unified_da_source_target/runs__two-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","69784","0,0666","2026-07-03 00:56:02"
"tables/unified_da_source_target/runs__two-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","87006","0,083","2026-07-02 20:37:44"
"tables/unified_da_source_target/summary__one-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","31058","0,0296","2026-07-02 22:16:09"
"tables/unified_da_source_target/summary__one-layer__source-only__uda.csv","1689","0,0016","2026-07-02 13:54:26"
"tables/unified_da_source_target/summary__one-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","34521","0,0329","2026-07-02 17:22:48"
"tables/unified_da_source_target/summary__two-layer__c-dann_cdan_cdan+c-dann__uda_semi.csv","28521","0,0272","2026-07-03 00:56:02"
"tables/unified_da_source_target/summary__two-layer__source-only_dann_deep-coral_mk-mmd__uda_semi.csv","32745","0,0312","2026-07-02 20:37:44"
